Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4203512686811424,lateraloccipital,176542
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.5543159885576481,lateraloccipital,176542
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.385257433732324,parsopercularis,176542
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.24096533341930648,parsopercularis,176542
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.8339433912404197,,176542
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.10216942545997876,,176542
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,2.8535195685464032e-05,,176542
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.027709109873143234,,176542
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.3719756708884292,,176542
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,2.547867113236664e-06,,176542
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,-0.010603998574645113,,176542
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.4325671674863911,,176542
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.080680718188027,,176542
entropy_kozachenko,postcentral,postcentral,Univariate,1.3534100925552908,postcentral,176542
AIS_kraskov,postcentral,postcentral,Univariate,0.5578806652374695,postcentral,176542
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.748149681441141,,176542
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,-0.07511860812645699,,176542
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,-0.00577709862440301,,176542
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,-0.008703734250898876,,176542
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.408302318349266,,176542
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.00017692537264773657,,176542
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.003518595551083914,,176542
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.3467346697956128,,176542
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.101813181539214,,176542
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.3155831693729292,isthmuscingulate,176542
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.11944146488698948,isthmuscingulate,176542
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.793120891804955,,176542
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.05478017082033526,,176542
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.000206538606354556,,176542
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.04686948395651136,,176542
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.2816892229019885,,176542
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0017717343306672727,,176542
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0005974921874070116,,176542
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.3916737675004547,,176542
