Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.3453430981895815,lateraloccipital,135225
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.6650661882948645,lateraloccipital,135225
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.4955582308511293,parsopercularis,135225
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.17779753468628634,parsopercularis,135225
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.743059602329064,,135225
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,-0.051450054560887803,,135225
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.028463401375278252,,135225
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,-0.003714909366900443,,135225
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,-0.0014158516066462568,,135225
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.0019966435327182087,,135225
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.010810821518154157,,135225
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.3877032908690041,,135225
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.516499886869971,,135225
entropy_kozachenko,postcentral,postcentral,Univariate,1.3432400145894894,postcentral,135225
AIS_kraskov,postcentral,postcentral,Univariate,0.6069250922142295,postcentral,135225
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.7893287783894007,,135225
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.07879383117999383,,135225
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.042820669833169234,,135225
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.06452480364847446,,135225
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.46557665813714166,,135225
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.004507750889414023,,135225
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.022950713601226136,,135225
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.4340129937604549,,135225
cce_kozachenko,lateraloccipital,postcentral,Bivariate,4.8392573024808545,,135225
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4149732902334016,isthmuscingulate,135225
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.10446839978456168,isthmuscingulate,135225
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.8461588642174527,,135225
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.1280631148755389,,135225
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.0027943312801870235,,135225
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.02327619357082078,,135225
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,-0.06100313424578285,,135225
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.002771019807516047,,135225
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,-0.004299609513481739,,135225
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.4907918449565698,,135225
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.782657824395282,,135225
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.3656149446637649,posteriorcingulate,135225
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.07035248885473067,posteriorcingulate,135225
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.721476245750034,,135225
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,-0.005377220541214367,,135225
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.04005355732137872,,135225
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.0040284795781300176,,135225
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,0.060976352157173785,,135225
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.0027972335227750738,,135225
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,-0.02419312058569889,,135225
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.366110389753477,,135225
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,6.779692429618519,,135225
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.456222380774319,inferiortemporal,135225
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.0303299704673492,inferiortemporal,135225
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.8015923123395656,,135225
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,0.022529624733750975,,135225
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.03147689449727231,,135225
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.016075621827392084,,135225
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,-0.14707300890570796,,135225
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.0047628778976994334,,135225
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.0063429059126753895,,135225
ce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,1.4462645224856412,,135225
cce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,6.950589748742959,,135225
entropy_kozachenko,inferiorparietal,inferiorparietal,Univariate,1.4572408971352555,inferiorparietal,135225
AIS_kraskov,inferiorparietal,inferiorparietal,Univariate,0.5144567685350294,inferiorparietal,135225
je_kozachenko,lateraloccipital,inferiorparietal,Bivariate,2.7831288069699007,,135225
si_kozachenko_k-1,lateraloccipital,inferiorparietal,Bivariate,-0.023912405660520886,,135225
mi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.025322632157349645,,135225
tlmi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.014299598257327517,,135225
di_kozachenko,lateraloccipital,inferiorparietal,Bivariate,0.6970668368057638,,135225
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,0.0012815311810391767,,135225
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,0.0018739916623200514,,135225
ce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,1.4277809435833668,,135225
cce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,4.8504208543587275,,135225
entropy_kozachenko,fusiform,fusiform,Univariate,1.4478518853914375,fusiform,135225
AIS_kraskov,fusiform,fusiform,Univariate,0.3080668085772329,fusiform,135225
je_kozachenko,lateraloccipital,fusiform,Bivariate,2.6810598594339754,,135225
si_kozachenko_k-1,lateraloccipital,fusiform,Bivariate,0.11319619265989855,,135225
mi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,0.12260767521426885,,135225
tlmi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,0.0985928246557144,,135225
di_kozachenko,lateraloccipital,fusiform,Bivariate,0.5904853430489929,,135225
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,0.003259576638291215,,135225
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,0.013650467906434649,,135225
ce_kozachenko,lateraloccipital,fusiform,Bivariate,1.3257100187623192,,135225
cce_kozachenko,lateraloccipital,fusiform,Bivariate,5.680983289512362,,135225
entropy_kozachenko,lateralorbitofrontal,lateralorbitofrontal,Univariate,1.4341755283334923,lateralorbitofrontal,135225
AIS_kraskov,lateralorbitofrontal,lateralorbitofrontal,Univariate,0.027598468555394717,lateralorbitofrontal,135225
je_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,2.704630090618575,,135225
si_kozachenko_k-1,lateraloccipital,lateralorbitofrontal,Bivariate,-0.02749495861345741,,135225
mi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,0.021585133486434316,,135225
tlmi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,0.019574462887112176,,135225
di_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,-0.04452174259797115,,135225
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.008537276790381873,,135225
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.01787353535142322,,135225
ce_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,1.3492774288369564,,135225
cce_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,7.067046890856855,,135225
entropy_kozachenko,precentral,precentral,Univariate,1.4201564450243778,precentral,135225
AIS_kraskov,precentral,precentral,Univariate,0.46299644365218917,precentral,135225
je_kozachenko,lateraloccipital,precentral,Bivariate,2.7844343814871553,,135225
si_kozachenko_k-1,lateraloccipital,precentral,Bivariate,0.029046159692670326,,135225
mi_kraskov_NN-4,lateraloccipital,precentral,Bivariate,0.020979563266420698,,135225
tlmi_kraskov_NN-4,lateraloccipital,precentral,Bivariate,0.022611133436029718,,135225
di_kozachenko,lateraloccipital,precentral,Bivariate,0.2623816515295072,,135225
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,precentral,Bivariate,0.0005995245095884047,,135225
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,precentral,Bivariate,0.01302218489924889,,135225
ce_kozachenko,lateraloccipital,precentral,Bivariate,1.4290973337220918,,135225
