Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4421253679955282,lateraloccipital,126325
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.5884286582843101,lateraloccipital,126325
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.4013455006022433,parsopercularis,126325
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.10630795228746415,parsopercularis,126325
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.7645252250045504,,126325
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,-0.02110162338434085,,126325
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.0026890905565082335,,126325
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.0006876777287310176,,126325
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.05127186560627095,,126325
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,1.3060384837587707e-05,,126325
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.013681303011294332,,126325
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.3347825607899586,,126325
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.666465695224428,,126325
entropy_kozachenko,postcentral,postcentral,Univariate,1.3294898677954219,postcentral,126325
AIS_kraskov,postcentral,postcentral,Univariate,0.39019916121336706,postcentral,126325
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.831144018353575,,126325
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.1181005489443625,,126325
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.0046397340697375,,126325
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.017862756689154935,,126325
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.4224237188015856,,126325
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0003135713930114532,,126325
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.016552022589593873,,126325
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.4014069251743178,,126325
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.5415966390971825,,126325
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.347679686370281,isthmuscingulate,126325
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.2174332635417615,isthmuscingulate,126325
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.809894483639209,,126325
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.1050407517560763,,126325
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.006556926109169581,,126325
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.004174583345331939,,126325
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,-0.02424138190545122,,126325
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.002777165670339176,,126325
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,-0.017696658317425173,,126325
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.3801578486504762,,126325
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.356525236841595,,126325
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.4387729838778096,posteriorcingulate,126325
