Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4700252296206768,lateraloccipital,154734
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.3835395372471311,lateraloccipital,154734
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.436528492452247,parsopercularis,154734
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.22076467948771672,parsopercularis,154734
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.79351276121023,,154734
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,-0.0796772348306134,,154734
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.015046130601959362,,154734
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,-0.0018991016666003446,,154734
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.24550940196487758,,154734
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,3.053013803586857e-05,,154734
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,-0.014585484839877871,,154734
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.2708382883682954,,154734
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.205981770330997,,154734
entropy_kozachenko,postcentral,postcentral,Univariate,1.4404828935698886,postcentral,154734
AIS_kraskov,postcentral,postcentral,Univariate,0.31553296502638783,postcentral,154734
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.821559105727411,,154734
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.007766065367574182,,154734
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.04318154712560229,,154734
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.030121476466302255,,154734
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.8164989402413205,,154734
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.00018257453432225372,,154734
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.014303887722108222,,154734
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.2988761181564104,,154734
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.330131393149827,,154734
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4768556637786032,isthmuscingulate,154734
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.14944148022391257,isthmuscingulate,154734
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.8656654242133137,,154734
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.03497923401863412,,154734
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.015704258540134575,,154734
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.05472616121259044,,154734
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.028794443969967887,,154734
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.002218356488944394,,154734
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.014156603285392144,,154734
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.342994509418745,,154734
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.606590979062018,,154734
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.367189722723528,posteriorcingulate,154734
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.04886747927657176,posteriorcingulate,154734
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.7260195040069477,,154734
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,-0.10860788180020142,,154734
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.008896192578644602,,154734
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.012546011977235594,,154734
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,0.21785472352313917,,154734
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.001524721127451341,,154734
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.019269551212833802,,154734
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.2033549627252271,,154734
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,6.818149131077888,,154734
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.3392533831689146,inferiortemporal,154734
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.14013149881713893,inferiortemporal,154734
