Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4411321920166094,lateraloccipital,110411
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.5390970867556897,lateraloccipital,110411
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.4347263020070944,parsopercularis,110411
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.11346699169549712,parsopercularis,110411
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.6885300700423502,,110411
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.018074079198461046,,110411
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.02313243104713969,,110411
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.01729717269837039,,110411
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,-0.12275468842648785,,110411
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,9.210141826391358e-05,,110411
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.03523005734232676,,110411
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.331013687163407,,110411
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.810466934096405,,110411
entropy_kozachenko,postcentral,postcentral,Univariate,1.4363711684951124,postcentral,110411
AIS_kraskov,postcentral,postcentral,Univariate,0.29737190037208006,postcentral,110411
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.801359605981111,,110411
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.16345706067248722,,110411
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.03438949545646075,,110411
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.035071045124599465,,110411
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.1903979417798496,,110411
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0010788089100047045,,110411
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.007106456371450909,,110411
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.4437690270548527,,110411
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.986931689806024,,110411
