Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.451798890402375,lateraloccipital,138534
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.6758286423554765,lateraloccipital,138534
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.4577883643373974,parsopercularis,138534
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.20509125053823674,parsopercularis,138534
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.7692250489468706,,138534
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.07867018464246422,,138534
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.03628735997634358,,138534
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.012774104694262434,,138534
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.18876428551434543,,138534
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.0034356484001552426,,138534
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.003866809380623115,,138534
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.408312136143231,,138534
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.322336406485681,,138534
entropy_kozachenko,postcentral,postcentral,Univariate,1.4036323993789157,postcentral,138534
AIS_kraskov,postcentral,postcentral,Univariate,0.5930748164165376,postcentral,138534
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.8220494875766886,,138534
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.14865441719471173,,138534
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.02503133679471503,,138534
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.03630802672171285,,138534
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.67982659784363,,138534
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,7.116928031481664e-06,,138534
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.000624237632471214,,138534
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.4611214675652557,,138534
cce_kozachenko,lateraloccipital,postcentral,Bivariate,4.766484506951436,,138534
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4166897887904053,isthmuscingulate,138534
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.21823807930338468,isthmuscingulate,138534
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.7845924370737554,,138534
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.0978607281481847,,138534
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.048728367856032406,,138534
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.02225246383175339,,138534
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.08691472280227863,,138534
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.00107329686067747,,138534
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.040774820801642964,,138534
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.423693002699618,,138534
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.304720383227206,,138534
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.3895251859479254,posteriorcingulate,138534
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.10400989854431852,posteriorcingulate,138534
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.819517969155949,,138534
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,0.11582588290949802,,138534
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.02425900389255986,,138534
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.005450952971507661,,138534
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,-0.24382269210071694,,138534
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.00463546162007099,,138534
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,-0.011015796884664253,,138534
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.4586444946051134,,138534
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,6.985685387106595,,138534
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.4472919663980424,inferiortemporal,138534
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.17520127309093603,inferiortemporal,138534
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.7902087585769633,,138534
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,0.14031840725571643,,138534
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.019346466176511257,,138534
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.007600054878125206,,138534
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,0.22287123414224475,,138534
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.005517576284735697,,138534
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.01378479693064083,,138534
ce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,1.429322874814766,,138534
cce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,6.241154361253752,,138534
entropy_kozachenko,inferiorparietal,inferiorparietal,Univariate,1.505095032977981,inferiorparietal,138534
AIS_kraskov,inferiorparietal,inferiorparietal,Univariate,0.6826209444910925,inferiorparietal,138534
je_kozachenko,lateraloccipital,inferiorparietal,Bivariate,2.840095184179557,,138534
si_kozachenko_k-1,lateraloccipital,inferiorparietal,Bivariate,0.17091198575062583,,138534
mi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.04224762478571087,,138534
tlmi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.057965077114683794,,138534
