Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.377472610100262,lateraloccipital,133928
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.616884440529379,lateraloccipital,133928
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.42571007910355,parsopercularis,133928
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.29877729245417584,parsopercularis,133928
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.814080241071465,,133928
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,-0.055253514895993394,,133928
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.029450253377847346,,133928
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.010964655425954817,,133928
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.48845432373946984,,133928
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.0002563280983141063,,133928
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,-0.014427272371486666,,133928
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.356859384931378,,133928
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,5.828738140724658,,133928
entropy_kozachenko,postcentral,postcentral,Univariate,1.393056288247096,postcentral,133928
AIS_kraskov,postcentral,postcentral,Univariate,0.44117941778646586,postcentral,133928
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.7899191229621576,,133928
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,-0.05794952325515679,,133928
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,-0.019551996625283508,,133928
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,-0.0067833670103265575,,133928
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.5143385200207051,,133928
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0006050344142203878,,133928
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.014571853083056086,,133928
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.3326850796087606,,133928
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.306146583320407,,133928
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.3850936336067736,isthmuscingulate,133928
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.1159536848099112,isthmuscingulate,133928
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.7702279676357606,,133928
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.1734439003516397,,133928
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.010909770040434807,,133928
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.0034362065500559424,,133928
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,-0.008260292425181781,,133928
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.004572176303123701,,133928
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.014223646794565337,,133928
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.3129977257423904,,133928
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.782977687124673,,133928
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.5004967037267622,posteriorcingulate,133928
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.06051306333279527,posteriorcingulate,133928
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.9426511763988654,,133928
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,0.1580546200050894,,133928
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.008440428080234597,,133928
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.008853603500664775,,133928
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,-0.29029123287461367,,133928
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.00017240696898606283,,133928
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,-0.03236738965057118,,133928
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.485409745133722,,133928
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,7.164777322417391,,133928
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.4440681965181712,inferiortemporal,133928
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.15388523738416815,inferiortemporal,133928
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.7944740149699308,,133928
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,-0.11676778657170539,,133928
