Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.3672553797939528,lateraloccipital,672756
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.6165194920622703,lateraloccipital,672756
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.403546240657664,parsopercularis,672756
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.38533384725619957,parsopercularis,672756
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.777255846600856,,672756
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.1586420971695479,,672756
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.018849137095934054,,672756
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.017733993315621532,,672756
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.42454571604356417,,672756
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,8.752398385730735e-05,,672756
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.025521575913695305,,672756
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.4087123202115532,,672756
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,5.502148792746439,,672756
entropy_kozachenko,postcentral,postcentral,Univariate,1.3356368105546697,postcentral,672756
AIS_kraskov,postcentral,postcentral,Univariate,0.7204055072446831,postcentral,672756
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.7503916245354723,,672756
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.1767347067315792,,672756
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.06268867479827378,,672756
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.0324763891872184,,672756
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.7015113450914869,,672756
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0027536163943560044,,672756
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.017627353644794175,,672756
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.3818474445044866,,672756
cce_kozachenko,lateraloccipital,postcentral,Bivariate,4.335994985228508,,672756
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4513131956841843,isthmuscingulate,672756
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.2578730359589434,isthmuscingulate,672756
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.763103893536288,,672756
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.02897663056122335,,672756
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.003997148825845898,,672756
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.006977000214389406,,672756
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.25857090093876955,,672756
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0001747150799887571,,672756
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,-0.001949914088728022,,672756
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.3945614553897996,,672756
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.0494144677227375,,672756
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.36863096178757,posteriorcingulate,672756
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.1463617589081041,posteriorcingulate,672756
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.780834868107726,,672756
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,0.058086771370283063,,672756
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.05195894979928539,,672756
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.005082871187324756,,672756
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,0.012252589572121053,,672756
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.001493448682733096,,672756
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,-0.015060537543803765,,672756
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.4122756002539236,,672756
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,6.649653840004479,,672756
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.4293216592626043,inferiortemporal,672756
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.04403054433095832,inferiortemporal,672756
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.8500604492316763,,672756
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,0.25448146542413097,,672756
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.007145080590019504,,672756
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.03623062237499575,,672756
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,0.08758097489975025,,672756
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.002134242404361202,,672756
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.014631020097355396,,672756
ce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,1.4815155703404312,,672756
cce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,6.81714377918598,,672756
entropy_kozachenko,inferiorparietal,inferiorparietal,Univariate,1.3792274686558867,inferiorparietal,672756
AIS_kraskov,inferiorparietal,inferiorparietal,Univariate,0.6984506767400127,inferiorparietal,672756
je_kozachenko,lateraloccipital,inferiorparietal,Bivariate,2.8046667938753367,,672756
si_kozachenko_k-1,lateraloccipital,inferiorparietal,Bivariate,0.2050028570296072,,672756
mi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.05038323936626199,,672756
tlmi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.06058125645638057,,672756
di_kozachenko,lateraloccipital,inferiorparietal,Bivariate,0.7005249837996228,,672756
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,1.2194013024551668e-05,,672756
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,0.015914481591599472,,672756
ce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,1.436123331446741,,672756
cce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,4.418804657678928,,672756
entropy_kozachenko,fusiform,fusiform,Univariate,1.383896129815657,fusiform,672756
AIS_kraskov,fusiform,fusiform,Univariate,0.08471443445183624,fusiform,672756
je_kozachenko,lateraloccipital,fusiform,Bivariate,2.809194035997612,,672756
si_kozachenko_k-1,lateraloccipital,fusiform,Bivariate,0.1661022363191509,,672756
mi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,0.03422135136398197,,672756
tlmi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,0.05967927485652602,,672756
di_kozachenko,lateraloccipital,fusiform,Bivariate,-0.12071854875477417,,672756
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,0.011414453855737076,,672756
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,-0.016612608840611998,,672756
ce_kozachenko,lateraloccipital,fusiform,Bivariate,1.4406565445462376,,672756
cce_kozachenko,lateraloccipital,fusiform,Bivariate,6.911629536109261,,672756
entropy_kozachenko,lateralorbitofrontal,lateralorbitofrontal,Univariate,1.4642242953562876,lateralorbitofrontal,672756
AIS_kraskov,lateralorbitofrontal,lateralorbitofrontal,Univariate,0.07562113228467204,lateralorbitofrontal,672756
je_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,2.797162185257983,,672756
si_kozachenko_k-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.12143258715314653,,672756
mi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,-0.00414574659111544,,672756
tlmi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,-0.010654893345792615,,672756
di_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,0.013793852381967397,,672756
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.0009059253334413379,,672756
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.007563131666363798,,672756
ce_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,1.4286263643740482,,672756
cce_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,6.891913530268341,,672756
entropy_kozachenko,precentral,precentral,Univariate,1.4286444799338769,precentral,672756
AIS_kraskov,precentral,precentral,Univariate,0.6250171469670462,precentral,672756
