Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4519588740519263,lateraloccipital,146432
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.7496101015061312,lateraloccipital,146432
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.4345372630528406,parsopercularis,146432
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.32183896358658437,parsopercularis,146432
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.7357945897876363,,146432
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,-0.16448876252968292,,146432
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.05091651275020226,,146432
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.045369283142722594,,146432
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.34227662769141,,146432
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.0003097597895540838,,146432
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,-0.02347520660307345,,146432
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.354899706477322,,146432
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,5.716048808651722,,146432
entropy_kozachenko,postcentral,postcentral,Univariate,1.402810374895135,postcentral,146432
AIS_kraskov,postcentral,postcentral,Univariate,0.5037732602558673,postcentral,146432
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.7803548350614906,,146432
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.029865471218335937,,146432
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.03288452651539231,,146432
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,-0.007927690175909774,,146432
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.6565136561257816,,146432
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0005701842662399253,,146432
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.010168085306072383,,146432
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.3994648461554378,,146432
cce_kozachenko,lateraloccipital,postcentral,Bivariate,4.898127163425556,,146432
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4619403964060078,isthmuscingulate,146432
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.03563065093507767,isthmuscingulate,146432
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.8257147539074325,,146432
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.0746190672796998,,146432
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.05086185959505052,,146432
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.027770685271033102,,146432
