Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.452953800656668,lateraloccipital,499566
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.36349307288587696,lateraloccipital,499566
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.455096334352704,parsopercularis,499566
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.1640037615789378,parsopercularis,499566
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.8169553758740773,,499566
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.015500800929037606,,499566
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.014603199270281308,,499566
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.003430060775684751,,499566
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,-0.02745649581331211,,499566
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.0002621285356623857,,499566
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.01923675953748938,,499566
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.39329176660963,,499566
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.513423921312286,,499566
entropy_kozachenko,postcentral,postcentral,Univariate,1.4625194952646199,postcentral,499566
AIS_kraskov,postcentral,postcentral,Univariate,0.5300824112027218,postcentral,499566
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.8804365685864863,,499566
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.07929628539631794,,499566
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,-0.0028360735807311244,,499566
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,-0.019490506238520666,,499566
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.6435742292356581,,499566
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,8.016304104529023e-06,,499566
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.03855563734503331,,499566
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.4567303580789708,,499566
cce_kozachenko,lateraloccipital,postcentral,Bivariate,4.968912791740696,,499566
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4902357335248055,isthmuscingulate,499566
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.08792594026560785,isthmuscingulate,499566
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.801248225115678,,499566
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.10619418958161786,,499566
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.029711835948120324,,499566
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.005519858559866364,,499566
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.20136107015611593,,499566
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,7.67646590361451e-05,,499566
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,-0.008442360245755065,,499566
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.3775612689272152,,499566
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.757455096648009,,499566
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.4810494793488118,posteriorcingulate,499566
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.07579551530981377,posteriorcingulate,499566
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.8442272507317186,,499566
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,-0.043481356379014624,,499566
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.02286868429335165,,499566
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.024397637993441634,,499566
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,0.06659774432964927,,499566
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,5.55325937776059e-06,,499566
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,-0.032778493950452736,,499566
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.4205514403644073,,499566
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,6.692611730848244,,499566
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.4614518040170381,inferiortemporal,499566
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.14468681092518132,inferiortemporal,499566
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.7788202390004106,,499566
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,0.05261467547617871,,499566
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,-0.0026415096336016575,,499566
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.017481061505291606,,499566
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,0.2666405319323859,,499566
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.0005286930496007288,,499566
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.015584333412324458,,499566
ce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,1.3551494166174725,,499566
cce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,6.366537464159736,,499566
entropy_kozachenko,inferiorparietal,inferiorparietal,Univariate,1.3324949857680046,inferiorparietal,499566
AIS_kraskov,inferiorparietal,inferiorparietal,Univariate,0.43498112154788604,inferiorparietal,499566
je_kozachenko,lateraloccipital,inferiorparietal,Bivariate,2.776330965677037,,499566
si_kozachenko_k-1,lateraloccipital,inferiorparietal,Bivariate,0.10198451774208772,,499566
mi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,-0.002330947613090828,,499566
tlmi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,-0.011012945937684648,,499566
di_kozachenko,lateraloccipital,inferiorparietal,Bivariate,0.722757377808664,,499566
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,0.006378441126699143,,499566
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,-0.004675785243929642,,499566
ce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,1.3526483564719727,,499566
cce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,5.038745382345409,,499566
entropy_kozachenko,fusiform,fusiform,Univariate,1.3776319315454977,fusiform,499566
AIS_kraskov,fusiform,fusiform,Univariate,0.11726266471523328,fusiform,499566
je_kozachenko,lateraloccipital,fusiform,Bivariate,2.7128597320282073,,499566
si_kozachenko_k-1,lateraloccipital,fusiform,Bivariate,0.04514015087795409,,499566
mi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,0.10409518675608709,,499566
tlmi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,0.011867678061145526,,499566
di_kozachenko,lateraloccipital,fusiform,Bivariate,0.363092433724467,,499566
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,0.002550033320750036,,499566
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,-0.016229450921031896,,499566
ce_kozachenko,lateraloccipital,fusiform,Bivariate,1.2891821386300646,,499566
cce_kozachenko,lateraloccipital,fusiform,Bivariate,6.31474254326956,,499566
entropy_kozachenko,lateralorbitofrontal,lateralorbitofrontal,Univariate,1.4771502045881775,lateralorbitofrontal,499566
AIS_kraskov,lateralorbitofrontal,lateralorbitofrontal,Univariate,-0.003163800706118991,lateralorbitofrontal,499566
je_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,2.793949554720672,,499566
si_kozachenko_k-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.02099094082766184,,499566
mi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,-0.007006601622267183,,499566
tlmi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,0.04762818338932995,,499566
di_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,0.024059395857832122,,499566
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,1.1620939325953201e-07,,499566
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.006687054068595266,,499566
ce_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,1.3702483537383343,,499566
cce_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,7.019944177887428,,499566
entropy_kozachenko,precentral,precentral,Univariate,1.3828187212517342,precentral,499566
AIS_kraskov,precentral,precentral,Univariate,0.38849828961334687,precentral,499566
je_kozachenko,lateraloccipital,precentral,Bivariate,2.8429558932763173,,499566
si_kozachenko_k-1,lateraloccipital,precentral,Bivariate,0.07382811641482911,,499566
mi_kraskov_NN-4,lateraloccipital,precentral,Bivariate,-0.019006515486548636,,499566
tlmi_kraskov_NN-4,lateraloccipital,precentral,Bivariate,0.02518686084454025,,499566
di_kozachenko,lateraloccipital,precentral,Bivariate,0.4414037069823964,,499566
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,precentral,Bivariate,3.785473230966621e-05,,499566
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,precentral,Bivariate,-0.019972524656953983,,499566
ce_kozachenko,lateraloccipital,precentral,Bivariate,1.4192642229576369,,499566
cce_kozachenko,lateraloccipital,precentral,Bivariate,5.492978623640148,,499566
entropy_kozachenko,rostralmiddlefrontal,rostralmiddlefrontal,Univariate,1.458017654226615,rostralmiddlefrontal,499566
AIS_kraskov,rostralmiddlefrontal,rostralmiddlefrontal,Univariate,0.2656893046470641,rostralmiddlefrontal,499566
je_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,2.810207705481584,,499566
si_kozachenko_k-1,lateraloccipital,rostralmiddlefrontal,Bivariate,0.02687830279790626,,499566
mi_kraskov_NN-4,lateraloccipital,rostralmiddlefrontal,Bivariate,0.039959402735757266,,499566
tlmi_kraskov_NN-4,lateraloccipital,rostralmiddlefrontal,Bivariate,0.0046516708445967225,,499566
di_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,0.3131349327343873,,499566
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,rostralmiddlefrontal,Bivariate,0.0013576543672129111,,499566
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,rostralmiddlefrontal,Bivariate,-0.023798241795609076,,499566
ce_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,1.3865094206239523,,499566
cce_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,6.003432543783596,,499566
entropy_kozachenko,lingual,lingual,Univariate,1.4678257843669797,lingual,499566
AIS_kraskov,lingual,lingual,Univariate,0.5188088748283066,lingual,499566
je_kozachenko,lateraloccipital,lingual,Bivariate,2.8353201495646947,,499566
si_kozachenko_k-1,lateraloccipital,lingual,Bivariate,-0.02926831458675716,,499566
mi_kraskov_NN-4,lateraloccipital,lingual,Bivariate,0.0420055455581938,,499566
tlmi_kraskov_NN-4,lateraloccipital,lingual,Bivariate,0.023294731044661177,,499566
di_kozachenko,lateraloccipital,lingual,Bivariate,0.781763955532849,,499566
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,lingual,Bivariate,0.00020840624377183592,,499566
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,lingual,Bivariate,0.01849835182572579,,499566
ce_kozachenko,lateraloccipital,lingual,Bivariate,1.4116432803802117,,499566
cce_kozachenko,lateraloccipital,lingual,Bivariate,4.9156574771871,,499566
entropy_kozachenko,precuneus,precuneus,Univariate,1.4595645499735959,precuneus,499566
AIS_kraskov,precuneus,precuneus,Univariate,0.4343728087958798,precuneus,499566
je_kozachenko,lateraloccipital,precuneus,Bivariate,2.8089023076335446,,499566
si_kozachenko_k-1,lateraloccipital,precuneus,Bivariate,-0.11332078399022416,,499566
mi_kraskov_NN-4,lateraloccipital,precuneus,Bivariate,0.027647074545331662,,499566
tlmi_kraskov_NN-4,lateraloccipital,precuneus,Bivariate,-0.00028440223736048154,,499566
di_kozachenko,lateraloccipital,precuneus,Bivariate,0.513241625405171,,499566
