Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.3842793640802675,lateraloccipital,792564
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.6300161897645085,lateraloccipital,792564
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.4093420039998108,parsopercularis,792564
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.10654817510763692,parsopercularis,792564
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.819954222531807,,792564
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,-0.016011120196688378,,792564
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,-0.008034173222483787,,792564
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.047713026653568136,,792564
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.03235104805129119,,792564
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.001158120898853836,,792564
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.01821501393505498,,792564
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.445034918838377,,792564
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.656122900127972,,792564
entropy_kozachenko,postcentral,postcentral,Univariate,1.4825189125092004,postcentral,792564
AIS_kraskov,postcentral,postcentral,Univariate,0.40865719003707834,postcentral,792564
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.7854856751255235,,792564
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,-0.1246825959413207,,792564
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.02268048859171401,,792564
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.02175885506569486,,792564
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.3618793591077809,,792564
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,4.402215695588934e-05,,792564
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.02525423514714009,,792564
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.410546569417774,,792564
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.661240571070573,,792564
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.37398011988219,isthmuscingulate,792564
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.18333281422321157,isthmuscingulate,792564
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.7116049013396695,,792564
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.022282363916382497,,792564
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.08583906908584638,,792564
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.020136600819196104,,792564
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.09218934139190349,,792564
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.00896704516564681,,792564
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.019472978181227285,,792564
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.3366752160787505,,792564
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.367690398658874,,792564
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.4253718728886442,posteriorcingulate,792564
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.049472794902529316,posteriorcingulate,792564
