Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4119020590600897,lateraloccipital,163129
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.4801143455775412,lateraloccipital,163129
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.413220071417756,parsopercularis,163129
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.08573316733129488,parsopercularis,163129
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.7981331947342993,,163129
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,-0.03900255279297271,,163129
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.03737989418262089,,163129
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.001339565439883117,,163129
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.07795117993933154,,163129
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.0003095973810997727,,163129
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,-0.009471971785846467,,163129
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.3417960609226447,,163129
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.700316390774635,,163129
entropy_kozachenko,postcentral,postcentral,Univariate,1.444797387351798,postcentral,163129
AIS_kraskov,postcentral,postcentral,Univariate,0.4082976008500969,postcentral,163129
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.785549411401052,,163129
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.0961907495758152,,163129
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.07384281742067778,,163129
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.060365056210896384,,163129
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.5569187777835802,,163129
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0042932303314239815,,163129
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0007564231978476332,,163129
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.329227445594682,,163129
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.375940416698434,,163129
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.2751803537212636,isthmuscingulate,163129
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.13587472392200795,isthmuscingulate,163129
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.8112276307012425,,163129
