Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4009303303797207,lateraloccipital,414229
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.40203449003492153,lateraloccipital,414229
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.413449277331245,parsopercularis,414229
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.18449566650483096,parsopercularis,414229
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.8329734474557715,,414229
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,-0.034032442623343595,,414229
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.006796871395453152,,414229
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.01147961254692298,,414229
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.3024702022314685,,414229
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,2.4252435402413502e-05,,414229
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.008033083189247225,,414229
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.4485258042019784,,414229
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.205015594388723,,414229
entropy_kozachenko,postcentral,postcentral,Univariate,1.3543770685728314,postcentral,414229
AIS_kraskov,postcentral,postcentral,Univariate,0.4802649886744623,postcentral,414229
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.8854669476117123,,414229
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,-0.048490055778497965,,414229
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.016137059971644163,,414229
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.03211903831566687,,414229
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.3727830712083513,,414229
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,5.712692186832185e-05,,414229
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.013015721020457338,,414229
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.5009902710559175,,414229
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.422495161626868,,414229
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.3971476388658068,isthmuscingulate,414229
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.007420569830079771,isthmuscingulate,414229
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.86271201430425,,414229
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.03351486008405713,,414229
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.022223424788338164,,414229
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.0026298121699177557,,414229
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,-0.11319109603200417,,414229
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0001692904186279064,,414229
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.023139122868491846,,414229
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.478244418715041,,414229
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,7.182389687894442,,414229
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.4963945377600751,posteriorcingulate,414229
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.05838986744949892,posteriorcingulate,414229
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.8080281644388756,,414229
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,-0.037514380507031486,,414229
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.005921140227435728,,414229
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.03041894046878646,,414229
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,-0.02217267064773054,,414229
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.002635436858365278,,414229
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.013515575682100378,,414229
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.4235739079005802,,414229
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,6.91230806548435,,414229
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.5038710888982338,inferiortemporal,414229
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.18571785324401713,inferiortemporal,414229
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.8292025967254637,,414229
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,0.0070892926784815735,,414229
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.03479906796740018,,414229
