Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.413443517408143,lateraloccipital,159340
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.35190846144918453,lateraloccipital,159340
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.3570645052448302,parsopercularis,159340
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.1691512099406367,parsopercularis,159340
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.733612573155885,,159340
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.04110556116506947,,159340
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.05801485548244578,,159340
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.05662287361324303,,159340
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.2856728590335962,,159340
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.006178558869907057,,159340
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.022200941836409083,,159340
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.3077941015477221,,159340
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.2089182909831635,,159340
entropy_kozachenko,postcentral,postcentral,Univariate,1.4408580120672694,postcentral,159340
AIS_kraskov,postcentral,postcentral,Univariate,0.42974204236289815,postcentral,159340
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.768233464535101,,159340
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.1812393624743911,,159340
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.03723971782277857,,159340
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.038839780725322015,,159340
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.7574017266123496,,159340
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,8.379807748074044e-06,,159340
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.030399369928621578,,159340
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.342102502497926,,159340
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.213249493687879,,159340
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4609206810977975,isthmuscingulate,159340
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.0165489981145015,isthmuscingulate,159340
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.863686809434171,,159340
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.21963426668794162,,159340
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.01963792767110384,,159340
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-3.76685526557452e-05,,159340
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.03538196702601226,,159340
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0011203279221173544,,159340
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.00017272683023494828,,159340
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.4376352009319047,,159340
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.928998405599881,,159340
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.366818612870671,posteriorcingulate,159340
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.014802417616447627,posteriorcingulate,159340
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.7429389234177255,,159340
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,0.06843753232722838,,159340
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.01723047425266877,,159340
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.0075952081946883965,,159340
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,-0.13147335078156708,,159340
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.0020924761465454305,,159340
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.02620232430480751,,159340
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.3176125968522734,,159340
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,6.97866732984475,,159340
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.3680414953249986,inferiortemporal,159340
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.11173740797539988,inferiortemporal,159340
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.730737063000357,,159340
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,-0.027092456667579423,,159340
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.015415612151693736,,159340
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.006447845367398841,,159340
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,-0.03119263304447184,,159340
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.00258845435007943,,159340
