ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula
-0.8179925575421405,-1.9963685611620454,0.7032024918559431,0.04633638638635435,1.4092369042204904,0.9229149451307352,-0.1414317689431254,1.314963160064262,-1.0589526905172828,0.25187016505549675,-0.5134527570726808,0.4625339622302023,0.41255034913195027,1.9020704178620516,-1.1196730971479776,-1.5428740072948264,-1.65029804656116,0.537420242024308,-0.3126292170417883,0.03846251372392733,-0.21984359794112593,-2.1271719140967895,-1.059846401902875,-0.1315231980617092,-1.6312866511332513,-1.0948219290024175,-1.5536726800534317,-0.5858079962845567,0.22819941138044195,-1.162915258653267,0.9027945911467482,0.21842706325312383,-0.5048551073872954,-0.9762609057581957,-0.5174334521187516,-2.246918514570809,0.7302068693980018,-0.1718394305602993,-0.17856296674535055,1.4011587602093305,0.8565205031227126,1.8172455274924058,-0.15340092331148403,-0.15472546815064345,1.352238844950434,0.251753803058299,1.1891151106979712,1.3908810716232303,-0.5319481859026104,-1.1339473893049363,0.30868300115697966,-0.18348595717749658,-0.4556674023672508,-0.009466343323879994,-0.9719730099641274,-0.5267956265986867,-0.5254259951532924,0.18037880388699035,-0.1541887577230672,0.6745695649537897,0.10331355691124962,-0.6902456667021345,1.54183689863845,-1.8374349789142501,-0.5324216581410739,0.10547511785841832,-1.2800071648360936,-1.9084187776531913
0.21972938722076268,-2.026380267927863,-0.2482002405355823,2.184068878339456,-1.2615915048348332,1.545609146627456,1.800156418829913,1.2186581361110156,1.541283068224544,0.40784153382129523,-1.9468567082564923,2.2796954240338825,-0.6811917712940813,1.5951542240367398,0.999274687831062,-1.1738283168357964,-0.6315997426758446,-1.0521065743889308,-0.8443969721347053,1.5591334067948333,1.2928402042594007,-1.7372277954137603,-0.4640039171317349,0.9642710649741667,-1.9964630779592532,-1.6331748003212816,-2.3122485029666513,1.8597989377186712,0.37880374201310835,-0.9066416293241996,-0.5419029573927956,1.3196675646033822,-0.887347190458833,-0.6309828533665913,-1.185825599378155,-1.9385281929179057,-0.7445396890250331,0.9865713565074185,1.411564115691083,0.33242394474655806,0.41817783911817114,0.5173028229493283,-0.03825590069969501,1.476455985737786,-0.5742479214833123,2.0588437278157357,0.6326260907457149,0.2609064184724057,2.2118343922353962,-0.34402495291559493,-0.6346549178106908,0.48277788261202625,-1.0200218020922995,1.4763683333256494,-0.7090709588278591,-1.7849247623651083,-1.0314412274053417,0.4495602605932162,-1.0947715611049438,-1.5818973205967082,-2.400032975389362,0.9115520992776095,0.39432015307551993,-0.869108863385267,0.574419901203994,1.3049538710352444,-1.691134727112229,-0.535190677771942
-0.4041803321009685,-0.6395199916821972,-1.0882844325108902,1.221555064769873,0.1938460311672884,-1.4600588225874278,0.46495569093269706,-0.10884305637639745,0.7990100288239557,0.7929886364451263,-1.7108120367360033,0.7643704735367163,0.6463441708231202,0.4624222187935617,-0.41853329819196816,0.4060769431300238,-1.123696759161849,-1.3897856409320566,-0.7009055499903596,1.1529187869045725,1.662936808281655,-0.6938652008100875,-0.15827538632435847,1.1215825687233196,-0.9942182221286071,-1.1172356634289542,-2.408910701504102,1.5496474949578325,-0.2973605221760842,-0.43392416520554056,1.3441770807667794,0.47650627436024606,-0.6477229654132842,-0.5713525945094092,1.0747037912580206,0.11390659963126992,-0.7677692677570809,1.6213833854316648,-0.7165812783749779,-0.1210384058618607,0.30335098577487907,-0.7167375583232294,1.576229872397708,1.6195529807895468,-0.3675394792948525,1.1321111541950102,-0.0035582351891784315,0.5037166290972955,-0.4535254666744969,-0.6962931946783439,-0.6054405640083995,-0.9194412440252682,-0.7716813259422121,1.5288970641779145,1.4965848971825932,1.608330937153798,0.7579999373308627,1.4263169423048625,-0.8237201360791391,-1.1851858346430446,-1.107027453029575,1.195377381996133,-0.3334131150434848,0.213271923093173,-1.165808155625085,-0.33473659699566605,1.762147083270552,-0.18453248601729597
-0.9722405683919624,-0.8269166748313519,-0.4549232556196356,1.4088453941512336,-0.12345066670749312,-0.6755657006206849,0.10438412022311551,0.9166550665686279,-0.5664726959891164,-0.11060481416460329,-1.0957110836746584,1.283865139078167,0.9391694727858371,-0.1438461105084444,0.8576762682708261,0.7339436017338768,-1.2090385739342442,-0.8767946637651227,-1.3089774470289126,1.72713354016138,0.9482996533277577,0.6589385756632475,0.2290595682810775,1.0255144188644605,-1.2029695825740472,-1.4170530032189,-2.346577327992195,1.359810413896452,-2.2573273652332024,-1.3098147935210511,0.9047184484238944,-0.7771389917996211,-0.19442851855116827,0.6837870649493066,-0.24900472527345505,-0.7154295322924841,0.3019208567358705,1.1774858726757156,0.9905153101287446,-0.013372234160123949,0.9312605612162284,1.0654947873627798,1.5056829223107326,-0.15121925659328694,-0.23806231870985733,1.2764711166475207,0.5805363839363609,0.3654899976452398,-0.6796591876924093,0.29757856759015494,-0.9264334851177735,-0.5554472174414141,0.2145672964033345,1.0688562011907883,0.923220423707005,-0.07074557463441611,0.26156807408495686,1.0666775836941718,0.6450940845131714,0.26001089757993734,-0.582542114195795,1.2486490972974587,-0.2234730878051358,0.7724490185183628,-0.9989191750217193,-0.39942710996590425,0.8603239687692933,0.15176656118438184
-0.2508583653325627,1.0278643376315695,-0.8059305856001573,1.7591578108732753,0.5383878626168466,-0.23058541350114423,-1.1875521115792338,-0.631974342651798,-0.23410724961483495,-0.45021189481882906,0.17672965440486224,0.4398502944298707,0.1787154798345514,0.09778126602828131,0.7962962466459208,-1.8250955652230039,-0.8202292519178818,-1.3250665911342359,-1.5246949651380606,1.3725331884301868,1.1002482238552755,-0.8471033447380732,-1.2357163705700258,1.3147629498548414,-0.7809037321692062,-1.1804436442974708,-0.1897332901250426,1.1579852270478979,-0.6583105972213595,-0.5036651087415268,-1.006902720043741,1.082105571036999,-0.8371207688238341,0.7918898695863572,-0.8307225263349262,-0.7272564032086573,0.5860003366716986,1.1894760776136348,-0.3572096054703516,-0.5254837967268636,-0.2646307659109011,-1.5583412096626972,1.0385930744486964,-1.2065197662199565,-1.143178398873019,1.5180903895635585,0.13696348764927607,0.3439715056710643,0.6541144112675392,-0.7287520960482196,-1.6885805737334134,1.0979734815276692,-0.7683562562765965,1.8163984949908858,1.1052591420036175,1.9328706143122794,0.7252212978694654,1.9998532584278148,-0.20148369056206372,-0.42491085966569847,-0.9128888328492787,0.4106885997339679,-0.6516909730001572,-0.37091913507327845,-1.2301190884242033,0.12501421667051482,0.6749179179141427,0.2119603941327828
1.3168258021691102,0.42943506084978145,0.33414667890841904,2.6691710000385442,-1.290698348513615,-1.4740181566388726,-0.3980231574835352,-1.9225403728422505,1.146352409660794,-0.06831351495694102,-1.0595530249639886,1.5974280086323511,-1.3925301694313899,-0.5458262613671114,0.9087734925259723,0.6007424690368357,-1.011659037001024,-0.07042379362032518,-1.3796297492045064,1.87681858070017,1.885051753755167,0.5999755357466775,-0.36286663126506336,1.1464360328280898,-0.03742615673604969,-1.6169672263462849,-0.5656576198164031,1.2225647687110017,-0.30878986750018894,0.3496367516203195,-1.2512940507306385,0.6765521309505579,-0.05684348608266977,0.9739096421901063,-0.4679215572784347,0.9666839906171175,-0.34889373084278963,1.4221455518942527,-0.6300305493722268,-1.0441325294335295,-0.6041142041730463,-2.8360695321309537,0.7049956967889358,-0.5786384800983214,1.5049327346543606,0.9624961626362524,-0.8292392737376035,-1.3973388784841405,-0.8752312735162624,0.09425802250269798,0.0898899839556027,-1.3677242998762498,1.016524455722415,1.4820897618988604,0.8483230918164432,0.09729819014038826,-0.8559633856437413,1.5667667965670797,0.28665841067363196,-1.3521114121961115,-1.5019035982757043,0.5656012097186638,-0.7300867833286282,0.6626110681699273,-0.8978359860371856,-0.7785658770240402,0.4694672928286728,1.0948888315064897
1.16618043329945,1.6094913478997845,-0.11454510430237906,1.8317108747464808,-0.23076275468661547,0.2434178847034277,-0.978167880909665,-0.6054361704075841,-0.029840209076309156,-0.5640170549245566,-0.15581370584717655,1.7825695370252628,-0.9944881553676936,-0.9720275924409582,-1.463469752158202,0.4847743281610603,-2.0643318963895063,-2.806725142888537,-1.7712832371263423,1.265671096755328,1.5119898403270555,0.4843556895241523,0.3787614382938993,1.1379482772489438,-0.7427346767281383,-0.4562222839444756,-0.09334336495346605,1.3634704442337433,-1.0800639121711233,-0.30491520980840164,-0.3564413311442328,-1.24913648692249,0.9821280692459671,-0.14011520356744867,-1.0396224576609712,0.8708561038642494,-0.6499181243864189,2.0716358434234903,-0.41163348846706477,0.4267520151152547,-0.33856675464001496,-0.8774674374770588,0.6281033862913795,-0.06726031877112766,0.9152251440054211,1.5953519639224076,-0.2950862718389552,-1.2837868781828532,-2.3173592419075777,-0.9464026544206638,-0.1341882519115833,-2.2118958723302136,-0.30381969760079885,1.3699716671533178,0.5628461830601087,1.7504923932027163,0.3732519083475175,1.3787278243346581,-0.17115719015567565,-0.9266235647314619,-0.7808062697170599,0.6450861141647766,-0.04587561075068233,-1.3463432717432442,1.2785466682469486,-0.6946777790708907,0.9730293944778289,0.8089131109990558
1.4009613959700924,-0.48582905237281315,-1.2390454959944792,1.6571722497632455,-1.2720263751876322,-1.200265873461502,-0.8998862932164189,0.27245007884039135,0.6354845195903516,-0.6697026547403002,1.3516774590876923,0.5064710459540784,-0.05068213254413757,-1.494344107438684,0.8932205749435108,-0.3077186496066731,-1.1526410610586617,-0.029915609365367447,-1.4051890025710376,1.081464018195452,0.016108087689670102,1.0651802824027357,-0.4332595445780137,0.3688878983769698,1.6792232046532565,-1.5713828252850184,0.3255339970195542,1.343032659365465,-0.47169106562127155,-0.6452502809661321,1.231926188900449,-2.2278313617549355,-0.19521078913827172,2.2882117989502397,-0.2600036790202705,0.8799027536323774,0.5798100025800162,1.8548108351770627,-0.4417896486457713,-0.7444649497542398,-0.7483156574328277,-0.30771277786702916,-0.17616714159459948,0.635632406259479,-1.096105323855682,0.24627915354470456,0.4877439236050082,-0.6365746500113851,0.08579644766173018,0.23794649077296068,0.3865723184568594,-0.2006022765786557,-0.29448584213379236,1.1023140584723456,0.10047034153930047,-0.0915145683066702,0.09372148610485681,0.9647414263822275,-0.10740220787719065,-1.0681812897219887,-0.013651373456166021,0.4075339190262391,-0.694236760709005,0.1058567665598221,-0.27018539016271603,0.7386862730169181,0.829433910566303,0.5278542131591355
1.7982117588074304,1.921384378863065,-1.2651695743692264,0.14406968229546885,-1.9863161869962458,-1.0870697314725022,-0.7151799672457877,-0.40731613513397347,-0.7796822498117775,-1.3363311695628814,0.9334617086622093,-0.49667309032484985,1.1810329348283006,-1.459759334598002,-0.838966565772285,-0.40436721834446226,-1.1351239417815875,0.7409821736963127,-1.0699933574673954,0.5775683651945901,1.4227733561342042,-0.23221110368509482,0.11750181422261857,0.4449682128328775,-0.37109133548452927,-1.410835267802331,0.675464026365545,0.6986641027696985,-0.30906899592902914,-0.8897341223005647,1.6970289585559608,-1.3394550097287792,-0.5238694791514306,-0.2810540458344876,-0.22010038430695797,0.8906316668954013,-0.34070042243112003,0.20277904420874668,0.8734991743456948,-0.13244984735561943,-0.9945818148229915,-0.5516978526267752,0.04884572511344755,-0.20373207667361912,-0.6516549200134694,0.17483969580531655,-0.1803605824987784,-1.6041200783704155,0.8867304057401928,0.21433448234556748,1.4902996036001626,-0.19791279686682775,-0.9468468385887965,0.42624029891403675,0.5497987794075636,-0.3708422606719433,1.1375596198646916,0.889291078495173,0.10325897533999284,-0.46303213814587246,-0.023968853757260957,0.6905990009461418,-1.0372188052268023,0.17018005763478586,0.19026594179035214,-0.7442380118061621,-0.9496242581395186,1.1102986942812503
1.642555286487472,1.721273731976416,-1.1484759071535209,-0.7729126904819825,1.128537948559727,0.6104639245340026,-0.622541781999073,0.02338415468485753,0.17682321813346216,-2.063384603846579,0.2545023850672334,-0.9459634739592878,0.2672695160216779,-0.7191914129768979,-0.32184866369228127,0.10951402236170973,0.4756383379781106,-0.2581257008963227,-0.6228652161210346,-0.23338299241463542,1.7118067882155195,0.7663070239610325,1.8464438965818613,1.1755238046046164,1.625565960544465,-0.3879091620677355,1.489011726876271,0.756528561433818,-1.2511133534438756,0.06591124909174811,-1.0694788460590623,0.06852975152737427,-0.33923682481417033,0.4885169671551233,-0.771234941209951,2.0051464541274022,0.015317558813232567,-0.841487930048088,0.3533002826962118,0.7440564049377931,-0.8407203688502022,-1.6459579900178323,-0.4245173179550954,-0.9154676580467004,-0.483417647845598,0.047488006849547175,-0.7888312562071111,-0.5153616480881288,-0.3021821926894414,0.1551565109829103,-0.5285319898898737,-2.1793028751489194,-0.7655472218733795,-0.05755909548325559,0.9100770891550856,1.3983560943732296,1.96190231371329,0.058684595028410017,-0.4019121373710077,-0.34570364601833836,0.3402334600252996,0.41139313352130935,-1.5566028939224443,-0.6219458299886338,-1.6938945359793445,-0.8889333393553347,-0.28456234772196803,1.106566925575299
